timestamp,open,high,low,close,volume
2026-02-20 10:18:00,686.5,687.239990234375,686.0999755859375,687.239990234375,338298
2026-02-20 10:19:00,687.239990234375,687.27001953125,686.4199829101562,686.5900268554688,215932
2026-02-20 10:20:00,686.5999755859375,686.9099731445312,686.4299926757812,686.469970703125,139009
2026-02-20 10:21:00,686.469970703125,687.5800170898438,686.4600219726562,687.4868774414062,319004
2026-02-20 10:22:00,687.510009765625,687.9000244140625,687.1300048828125,687.7899780273438,263268
2026-02-20 10:23:00,687.8099975585938,687.9299926757812,687.219970703125,687.8200073242188,264636
2026-02-20 10:24:00,687.8099975585938,687.97998046875,687.0800170898438,687.385009765625,214080
2026-02-20 10:25:00,687.3900146484375,687.6838989257812,686.8699951171875,687.1199951171875,176611
2026-02-20 10:26:00,687.1199951171875,688.0800170898438,687.0900268554688,688.030029296875,180083
2026-02-20 10:27:00,687.989990234375,688.0800170898438,687.2899780273438,687.4450073242188,137441
2026-02-20 10:28:00,687.4600219726562,687.4600219726562,686.5999755859375,686.9199829101562,239956
2026-02-20 10:29:00,686.9099731445312,687.1300048828125,686.3099975585938,686.7999877929688,212353
2026-02-20 10:30:00,686.7999877929688,687.22998046875,686.3499755859375,686.760009765625,221768
2026-02-20 10:31:00,686.7899780273438,687.3699951171875,686.6259155273438,687.0999755859375,131481
2026-02-20 10:32:00,687.0900268554688,687.2108764648438,686.02001953125,686.0499877929688,234847
2026-02-20 10:33:00,686.0700073242188,686.219970703125,685.510009765625,685.8499755859375,163053
2026-02-20 10:34:00,685.8499755859375,686.5399780273438,685.7000122070312,686.0499877929688,253851
2026-02-20 10:35:00,686.0700073242188,686.3499755859375,685.6699829101562,685.8200073242188,209621
2026-02-20 10:36:00,685.8499755859375,686.8400268554688,685.6400146484375,686.83349609375,219012
2026-02-20 10:37:00,686.8400268554688,687.0700073242188,686.4099731445312,686.8699951171875,187925
2026-02-20 10:38:00,686.9196166992188,687.1892700195312,686.77001953125,686.9749755859375,96264
2026-02-20 10:39:00,686.9749755859375,687.469970703125,686.9099731445312,687.22998046875,117991
2026-02-20 10:40:00,687.260009765625,687.3900146484375,686.219970703125,686.25,187363
2026-02-20 10:41:00,686.260009765625,687.3300170898438,686.0,687.2100219726562,138256
2026-02-20 10:42:00,687.219970703125,687.27001953125,686.6699829101562,687.22998046875,96180
2026-02-20 10:43:00,687.280029296875,688.02001953125,687.030029296875,687.8699951171875,162056
2026-02-20 10:44:00,687.8800048828125,688.1799926757812,687.5399780273438,688.0499877929688,299313
2026-02-20 10:45:00,688.0700073242188,688.3300170898438,687.9000244140625,687.969970703125,210228
2026-02-20 10:46:00,687.9600219726562,688.02001953125,687.3499755859375,687.47998046875,175759
2026-02-20 10:47:00,687.489990234375,688.239990234375,687.4299926757812,688.0399780273438,161232
2026-02-20 10:48:00,688.030029296875,688.5700073242188,687.8200073242188,688.469970703125,179380
2026-02-20 10:49:00,688.4299926757812,688.719970703125,688.1099853515625,688.1599731445312,226360
2026-02-20 10:50:00,688.1699829101562,688.3099975585938,687.5900268554688,687.969970703125,237774
2026-02-20 10:51:00,687.9713134765625,688.280029296875,687.8400268554688,688.1599731445312,155993
2026-02-20 10:52:00,688.1599731445312,688.6500244140625,688.0700073242188,688.5599975585938,149114
2026-02-20 10:53:00,688.5599975585938,688.8800048828125,688.3099975585938,688.7999877929688,150238
2026-02-20 10:54:00,688.789794921875,689.0599975585938,688.5999755859375,688.8499755859375,332005
2026-02-20 10:55:00,688.8400268554688,689.1699829101562,688.8200073242188,688.9500122070312,243483
2026-02-20 10:56:00,688.9299926757812,689.0800170898438,688.6599731445312,688.8699951171875,182742
2026-02-20 10:57:00,688.8800048828125,688.97998046875,688.6799926757812,688.760009765625,141003
2026-02-20 10:58:00,688.780029296875,688.8800048828125,688.5,688.75,326435
2026-02-20 10:59:00,688.760009765625,689.0,688.72998046875,688.8300170898438,269300
2026-02-20 11:00:00,688.8200073242188,688.989990234375,688.3400268554688,688.3800048828125,328651
2026-02-20 11:01:00,688.3800048828125,688.7000122070312,688.3599853515625,688.6799926757812,129309
2026-02-20 11:02:00,688.6400146484375,689.0900268554688,688.5,689.010009765625,186460
2026-02-20 11:03:00,689.0399780273438,689.1099853515625,688.5499877929688,688.7999877929688,129866
2026-02-20 11:04:00,688.7999877929688,689.239990234375,688.7999877929688,688.9099731445312,129615
2026-02-20 11:05:00,688.9099731445312,688.9099731445312,688.3599853515625,688.4099731445312,135021
2026-02-20 11:06:00,688.4099731445312,688.8699951171875,688.4099731445312,688.8699951171875,114717
2026-02-20 11:07:00,688.8499755859375,688.8900146484375,688.3499755859375,688.489990234375,111399
2026-02-20 11:08:00,688.469970703125,688.780029296875,688.2999877929688,688.77001953125,108080
2026-02-20 11:09:00,688.77001953125,688.7899780273438,688.2700805664062,688.3699951171875,100811
2026-02-20 11:10:00,688.3599853515625,688.6199951171875,688.1599731445312,688.2000122070312,100714
2026-02-20 11:11:00,688.1599731445312,688.5900268554688,688.080078125,688.5,106990
2026-02-20 11:12:00,688.5,688.8300170898438,688.3900146484375,688.7000122070312,178801
2026-02-20 11:13:00,688.6799926757812,688.7199096679688,688.3499755859375,688.4000244140625,166943
2026-02-20 11:14:00,688.4199829101562,688.510009765625,687.9500122070312,688.0499877929688,145672
2026-02-20 11:15:00,688.1199951171875,688.27001953125,687.3800048828125,687.469970703125,217451
2026-02-20 11:16:00,687.47998046875,687.7192993164062,687.25,687.5,174193
2026-02-20 11:17:00,687.5,687.5399780273438,687.0,687.1099853515625,186368
2026-02-20 11:18:00,687.1099853515625,687.5,687.1099853515625,687.4199829101562,159946
2026-02-20 11:19:00,687.4000244140625,687.7899780273438,687.239990234375,687.6799926757812,1555678
2026-02-20 11:20:00,687.6599731445312,687.6900024414062,686.969970703125,687.1599731445312,137179
2026-02-20 11:21:00,687.1699829101562,687.3800048828125,687.0,687.0,106603
2026-02-20 11:22:00,687.059814453125,687.4400024414062,686.77001953125,686.8800048828125,160649
2026-02-20 11:23:00,686.8599853515625,687.3200073242188,686.6799926757812,687.3200073242188,139007
2026-02-20 11:24:00,687.323974609375,687.3699951171875,686.8699951171875,686.9600219726562,4682061
2026-02-20 11:25:00,686.9600219726562,686.969970703125,686.3795166015625,686.5598754882812,531576
2026-02-20 11:26:00,686.530029296875,687.030029296875,686.489990234375,686.9099731445312,482566
2026-02-20 11:27:00,686.9199829101562,686.9400024414062,686.3400268554688,686.4400024414062,93606
2026-02-20 11:28:00,686.4400024414062,687.010009765625,686.4199829101562,686.969970703125,102217
2026-02-20 11:29:00,686.9400024414062,686.9400024414062,686.0900268554688,686.1495971679688,185577
2026-02-20 11:30:00,686.1300048828125,686.3099975585938,685.8900146484375,686.2000122070312,337371
2026-02-20 11:31:00,686.2100219726562,686.4000244140625,686.0599975585938,686.2100219726562,874153
2026-02-20 11:32:00,686.25,687.1500244140625,686.0999755859375,687.1500244140625,186155
2026-02-20 11:33:00,687.1300048828125,687.489990234375,687.0169067382812,687.2000122070312,166109
2026-02-20 11:34:00,687.1799926757812,687.3599853515625,687.0250244140625,687.2999877929688,158421
2026-02-20 11:35:00,687.2999877929688,687.3508911132812,686.77001953125,687.1599731445312,155075
2026-02-20 11:36:00,687.1699829101562,687.260986328125,686.739990234375,687.22998046875,130833
2026-02-20 11:37:00,687.2098999023438,687.4500122070312,687.0700073242188,687.4500122070312,70732
2026-02-20 11:38:00,687.4000244140625,687.7999877929688,687.1400146484375,687.739990234375,93762
2026-02-20 11:39:00,687.7349853515625,688.130126953125,687.7349853515625,688.1099853515625,139775
2026-02-20 11:40:00,688.1199951171875,688.27001953125,687.8300170898438,688.1699829101562,168738
2026-02-20 11:41:00,688.1500244140625,688.3007202148438,688.1199951171875,688.2100219726562,955028
2026-02-20 11:42:00,688.219970703125,688.4099731445312,688.2000122070312,688.3400268554688,171550
2026-02-20 11:43:00,688.3699951171875,688.8800048828125,688.3699951171875,688.6799926757812,211174
2026-02-20 11:44:00,688.6900024414062,688.72998046875,688.4099731445312,688.4600219726562,177691
2026-02-20 11:45:00,688.4600219726562,688.7899780273438,688.39501953125,688.719970703125,128892
2026-02-20 11:46:00,688.719970703125,688.8900146484375,688.6300048828125,688.7164916992188,178637
2026-02-20 11:47:00,688.7100219726562,688.9299926757812,688.530029296875,688.923095703125,156991
2026-02-20 11:48:00,688.9299926757812,689.0900268554688,688.72998046875,689.030029296875,207605
2026-02-20 11:49:00,689.02001953125,689.0999755859375,688.8800048828125,688.989990234375,135226
2026-02-20 11:50:00,688.989990234375,689.010009765625,688.6619873046875,688.7479858398438,282951
2026-02-20 11:51:00,688.75,688.8099975585938,688.4600219726562,688.6900024414062,149898
2026-02-20 11:52:00,688.6799926757812,688.969970703125,688.530029296875,688.9500122070312,82217
2026-02-20 11:53:00,688.9600219726562,689.0999755859375,688.9500122070312,689.0399780273438,133767
2026-02-20 11:54:00,689.0399780273438,689.1500244140625,688.9000244140625,688.9199829101562,213093
2026-02-20 11:55:00,688.9099731445312,689.0,688.760009765625,688.8499755859375,109603
2026-02-20 11:56:00,688.8400268554688,688.969970703125,688.760009765625,688.9400024414062,85156
2026-02-20 11:57:00,688.9299926757812,689.0399780273438,688.8300170898438,689.010009765625,115375
2026-02-20 11:58:00,689.02001953125,689.0599975585938,688.6799926757812,688.9398803710938,111132
2026-02-20 11:59:00,688.9500122070312,688.9550170898438,688.3800048828125,688.5700073242188,275268
2026-02-20 12:00:00,688.5700073242188,688.8699951171875,688.47998046875,688.510009765625,173579
2026-02-20 12:01:00,688.510009765625,688.5499877929688,688.3300170898438,688.4400024414062,165719
2026-02-20 12:02:00,688.4299926757812,688.6099853515625,688.1649780273438,688.25,107510
2026-02-20 12:03:00,688.25,688.3200073242188,688.0574951171875,688.0700073242188,98828
2026-02-20 12:04:00,688.0599975585938,688.1900024414062,687.85498046875,687.8699951171875,127911
2026-02-20 12:05:00,687.8900146484375,687.9600219726562,687.72998046875,687.7999877929688,100254
2026-02-20 12:06:00,687.7999877929688,687.8800048828125,687.6010131835938,687.6010131835938,95331
2026-02-20 12:07:00,687.6199951171875,687.77001953125,687.510009765625,687.5692749023438,71870
2026-02-20 12:08:00,687.5700073242188,687.6300048828125,687.4099731445312,687.5499877929688,80249
2026-02-20 12:09:00,687.510009765625,687.5399780273438,687.0399780273438,687.0999755859375,95784
2026-02-20 12:10:00,687.1099853515625,687.1400146484375,686.7000122070312,686.739990234375,328381
2026-02-20 12:11:00,686.75,686.75,686.2100219726562,686.530029296875,463136
2026-02-20 12:12:00,686.5399780273438,686.739990234375,686.3499755859375,686.4099731445312,247285
2026-02-20 12:13:00,686.4199829101562,686.989990234375,686.2999877929688,686.6500244140625,191673
2026-02-20 12:14:00,686.6400146484375,686.72998046875,686.0850219726562,686.1099853515625,125526
2026-02-20 12:15:00,686.1099853515625,686.1099853515625,685.239990234375,685.280029296875,272848
2026-02-20 12:16:00,685.2949829101562,685.5399780273438,685.1199951171875,685.530029296875,279497
2026-02-20 12:17:00,685.510009765625,685.8300170898438,685.3400268554688,685.3800048828125,343295
2026-02-20 12:18:00,685.3900146484375,685.5650024414062,685.0599975585938,685.2650146484375,191556
2026-02-20 12:19:00,685.27001953125,685.3300170898438,684.8699951171875,685.0599975585938,360151
2026-02-20 12:20:00,685.0599975585938,685.2999877929688,684.6799926757812,684.72998046875,192508
2026-02-20 12:21:00,684.72998046875,685.030029296875,684.6599731445312,684.75,183658
2026-02-20 12:22:00,684.7249755859375,684.9033203125,684.4500122070312,684.5599975585938,164141
2026-02-20 12:23:00,684.5399780273438,685.010009765625,684.530029296875,684.8900146484375,123708
2026-02-20 12:24:00,684.8900146484375,684.9500122070312,684.2000122070312,684.22998046875,173986
2026-02-20 12:25:00,684.239990234375,684.6699829101562,684.0800170898438,684.6300048828125,313578
2026-02-20 12:26:00,684.6199951171875,684.7930908203125,684.3499755859375,684.6599731445312,267299
2026-02-20 12:27:00,684.6699829101562,685.1099853515625,684.6099853515625,684.9199829101562,229079
2026-02-20 12:28:00,684.9099731445312,684.9342041015625,684.4600219726562,684.7000122070312,125375
2026-02-20 12:29:00,684.6900024414062,685.25,684.5800170898438,685.2291870117188,188237
2026-02-20 12:30:00,685.2349853515625,685.780029296875,685.0599975585938,685.6199951171875,302252
2026-02-20 12:31:00,685.5999755859375,685.6500244140625,685.2000122070312,685.25,96564
2026-02-20 12:32:00,685.260009765625,685.4000244140625,685.1199951171875,685.3499755859375,71338
2026-02-20 12:33:00,685.3599853515625,686.1149291992188,685.3499755859375,685.8599853515625,159255
2026-02-20 12:34:00,685.8599853515625,685.8699951171875,685.5800170898438,685.760009765625,122378
2026-02-20 12:35:00,685.77001953125,686.0900268554688,685.6500244140625,685.8200073242188,159681
2026-02-20 12:36:00,685.7999877929688,686.0,684.9700927734375,685.219970703125,229865
2026-02-20 12:37:00,685.2899780273438,685.8699951171875,685.260009765625,685.6599731445312,152925
2026-02-20 12:38:00,685.6300048828125,685.639892578125,685.25,685.3800048828125,106223
2026-02-20 12:39:00,685.3699951171875,686.0399780273438,685.3699951171875,685.9199829101562,106436
2026-02-20 12:40:00,685.9299926757812,686.0599975585938,685.75,685.8699951171875,66988
2026-02-20 12:41:00,685.8900146484375,686.0394897460938,685.5800170898438,685.7999877929688,109763
2026-02-20 12:42:00,685.8099975585938,685.9088134765625,685.6699829101562,685.8800048828125,64358
2026-02-20 12:43:00,685.8699951171875,686.1799926757812,685.280029296875,685.9559936523438,259255
2026-02-20 12:44:00,685.9500122070312,686.0800170898438,685.739990234375,686.011474609375,121407
2026-02-20 12:45:00,686.030029296875,686.739990234375,685.9500122070312,686.72998046875,175696
2026-02-20 12:46:00,686.7100219726562,686.8499755859375,686.239990234375,686.260009765625,152068
2026-02-20 12:47:00,686.280029296875,686.3900146484375,685.75,685.969970703125,135154
2026-02-20 12:48:00,685.9600219726562,686.4199829101562,685.8300170898438,686.4199829101562,148927
2026-02-20 12:49:00,686.4199829101562,686.9299926757812,686.2100219726562,686.8300170898438,160294
2026-02-20 12:50:00,686.8200073242188,686.8599853515625,686.3900146484375,686.739990234375,173912
2026-02-20 12:51:00,686.780029296875,687.0150146484375,686.6300048828125,686.9600219726562,130301
2026-02-20 12:52:00,686.9500122070312,687.6300048828125,686.9349975585938,687.6099853515625,205440
2026-02-20 12:53:00,687.5900268554688,687.6400146484375,687.010009765625,687.4349975585938,349735
2026-02-20 12:54:00,687.4400024414062,687.6799926757812,687.2999877929688,687.3800048828125,144425
2026-02-20 12:55:00,687.3699951171875,687.469970703125,686.1300048828125,687.0700073242188,552306
2026-02-20 12:56:00,687.0700073242188,687.3900146484375,686.9400024414062,687.0750122070312,173858
2026-02-20 12:57:00,687.0800170898438,687.3400268554688,687.0599975585938,687.2150268554688,74722
2026-02-20 12:58:00,687.22998046875,687.5399780273438,687.1599731445312,687.47998046875,102436
2026-02-20 12:59:00,687.5,687.7100219726562,687.3400268554688,687.47998046875,119961
2026-02-20 13:00:00,687.4299926757812,687.7899780273438,687.3699951171875,687.6610107421875,182105
2026-02-20 13:01:00,687.6599731445312,687.72998046875,687.2100219726562,687.3499755859375,181392
2026-02-20 13:02:00,687.3699951171875,687.6400146484375,687.2100219726562,687.3300170898438,160175
2026-02-20 13:03:00,687.3200073242188,687.47998046875,687.02001953125,687.2100219726562,130915
2026-02-20 13:04:00,687.1849975585938,687.4099731445312,686.989990234375,687.0399780273438,142785
2026-02-20 13:05:00,687.0599975585938,687.3900146484375,686.9199829101562,687.22998046875,94013
2026-02-20 13:06:00,687.219970703125,687.52001953125,687.1699829101562,687.5,84576
2026-02-20 13:07:00,687.469970703125,687.7999877929688,687.3800048828125,687.4099731445312,139436
2026-02-20 13:08:00,687.4299926757812,687.5999755859375,687.239990234375,687.280029296875,55560
2026-02-20 13:09:00,687.27001953125,687.4000244140625,687.1599731445312,687.25,65249
2026-02-20 13:10:00,687.27001953125,687.27001953125,687.02001953125,687.1099853515625,82456
2026-02-20 13:11:00,687.1199951171875,687.1599731445312,686.7999877929688,686.9099731445312,70907
2026-02-20 13:12:00,686.8900146484375,687.1799926757812,686.6900024414062,687.1799926757812,128718
2026-02-20 13:13:00,687.1799926757812,687.2100219726562,686.719970703125,686.77001953125,103217
2026-02-20 13:14:00,686.760009765625,687.14501953125,686.760009765625,687.0999755859375,75359
2026-02-20 13:15:00,687.0900268554688,687.0999755859375,686.4400024414062,686.6400146484375,67386
2026-02-20 13:16:00,686.6300048828125,686.9000244140625,686.5802001953125,686.6400146484375,41708
2026-02-20 13:17:00,686.6599731445312,686.8200073242188,686.5,686.510009765625,41825
2026-02-20 13:18:00,686.510009765625,686.6900024414062,686.3599853515625,686.4600219726562,82846
2026-02-20 13:19:00,686.4400024414062,686.9400024414062,686.3800048828125,686.7100219726562,106326
2026-02-20 13:20:00,686.719970703125,686.739990234375,686.25,686.4500122070312,81245
2026-02-20 13:21:00,686.469970703125,686.52001953125,686.0399780273438,686.1400146484375,154472
2026-02-20 13:22:00,686.1099853515625,686.7999877929688,686.0399780273438,686.7000122070312,354691
2026-02-20 13:23:00,686.7000122070312,687.1699829101562,686.22998046875,686.4600219726562,252722
2026-02-20 13:24:00,686.4400024414062,687.010009765625,685.717529296875,686.9229736328125,357392
2026-02-20 13:25:00,686.9600219726562,687.0700073242188,686.5599975585938,686.7999877929688,160339
2026-02-20 13:26:00,686.8499145507812,687.0999755859375,686.5999755859375,686.8099975585938,163012
2026-02-20 13:27:00,686.7999877929688,686.9500122070312,686.0499877929688,686.6699829101562,353838
2026-02-20 13:28:00,686.6500244140625,686.8400268554688,686.5999755859375,686.760009765625,102222
2026-02-20 13:29:00,686.77001953125,687.0399780273438,686.4299926757812,686.5599975585938,201080
2026-02-20 13:30:00,686.5399780273438,686.8099975585938,685.760009765625,686.7949829101562,584534
2026-02-20 13:31:00,686.77001953125,687.6500244140625,686.5499877929688,687.6300048828125,392272
2026-02-20 13:32:00,687.6099853515625,687.6400146484375,687.3499755859375,687.5549926757812,214198
2026-02-20 13:33:00,687.5399780273438,688.8099975585938,687.47998046875,688.1300048828125,491322
2026-02-20 13:34:00,688.1220092773438,688.4099731445312,687.4000244140625,687.8300170898438,409975
2026-02-20 13:35:00,687.8499755859375,688.239990234375,686.3599853515625,686.739990234375,1095993
2026-02-20 13:36:00,686.7000122070312,688.4400024414062,686.5,688.1599731445312,639711
2026-02-20 13:37:00,688.1900024414062,688.4600219726562,688.010009765625,688.1500244140625,388038
2026-02-20 13:38:00,688.1500244140625,688.4400024414062,688.030029296875,688.1895751953125,280231
2026-02-20 13:39:00,688.1699829101562,688.3099975585938,687.4400024414062,687.760009765625,262745
2026-02-20 13:40:00,687.77001953125,688.8200073242188,687.72998046875,688.72998046875,336708
2026-02-20 13:41:00,688.75,688.8400268554688,688.4400024414062,688.6500244140625,169310
2026-02-20 13:42:00,688.6599731445312,689.02001953125,688.3800048828125,688.4990234375,240302
2026-02-20 13:43:00,688.5,688.52001953125,687.9600219726562,688.3200073242188,174012
2026-02-20 13:44:00,688.3150024414062,688.8198852539062,688.1099853515625,688.7000122070312,136361
2026-02-20 13:45:00,688.7000122070312,689.7100219726562,688.6599731445312,689.52001953125,570463
2026-02-20 13:46:00,689.52001953125,689.6699829101562,689.22998046875,689.4299926757812,261762
2026-02-20 13:47:00,689.4299926757812,690.0599975585938,689.3300170898438,689.9500122070312,408837
2026-02-20 13:48:00,689.9299926757812,689.969970703125,689.030029296875,689.1799926757812,437349
2026-02-20 13:49:00,689.1699829101562,689.3800048828125,689.0499877929688,689.0900268554688,299851
2026-02-20 13:50:00,689.0999755859375,689.2899780273438,688.27001953125,688.9201049804688,349907
2026-02-20 13:51:00,688.9450073242188,689.0900268554688,688.5349731445312,688.9235229492188,173731
2026-02-20 13:52:00,688.9500122070312,689.2999877929688,688.8699951171875,689.22998046875,131610
2026-02-20 13:53:00,689.22998046875,689.4600219726562,689.1199951171875,689.4400024414062,100203
2026-02-20 13:54:00,689.4199829101562,689.5399780273438,689.260009765625,689.3800048828125,157283
2026-02-20 13:55:00,689.4099731445312,689.4600219726562,689.0,689.27001953125,157017
2026-02-20 13:56:00,689.280029296875,689.4500122070312,689.239990234375,689.4099731445312,61442
2026-02-20 13:57:00,689.3900146484375,689.5800170898438,689.2899780273438,689.4199829101562,110219
2026-02-20 13:58:00,689.4199829101562,689.4500122070312,689.1799926757812,689.22998046875,106013
2026-02-20 13:59:00,689.219970703125,689.3099975585938,689.1199951171875,689.2999877929688,119419
2026-02-20 14:00:00,689.2999877929688,689.469970703125,689.22998046875,689.3900146484375,145024
2026-02-20 14:01:00,689.3699951171875,689.6400146484375,689.3200073242188,689.6199951171875,77169
2026-02-20 14:02:00,689.6199951171875,689.75,689.4000244140625,689.5,187944
2026-02-20 14:03:00,689.489990234375,689.7899780273438,689.489990234375,689.6599731445312,128037
2026-02-20 14:04:00,689.6599731445312,689.6900024414062,689.27001953125,689.469970703125,248042
2026-02-20 14:05:00,689.489990234375,689.5,689.1400146484375,689.25,174992
2026-02-20 14:06:00,689.27001953125,689.3800048828125,688.8599853515625,689.030029296875,165660
2026-02-20 14:07:00,689.0399780273438,689.22998046875,688.8099975585938,689.1599731445312,118644
2026-02-20 14:08:00,689.1400146484375,689.25,688.969970703125,689.0499877929688,109958
2026-02-20 14:09:00,689.0399780273438,689.1599731445312,688.8900146484375,689.1099853515625,81183
2026-02-20 14:10:00,689.1199951171875,689.1699829101562,688.72998046875,688.8800048828125,169542
2026-02-20 14:11:00,688.9000244140625,689.0900268554688,688.8699951171875,688.9600219726562,211363
2026-02-20 14:12:00,688.9600219726562,688.969970703125,688.530029296875,688.5599975585938,109398
2026-02-20 14:13:00,688.5599975585938,688.9400024414062,688.5599975585938,688.659912109375,119312
2026-02-20 14:14:00,688.6699829101562,688.7100219726562,688.4199829101562,688.52001953125,240545
2026-02-20 14:15:00,688.52001953125,688.618896484375,688.3499755859375,688.5800170898438,98141
2026-02-20 14:16:00,688.5798950195312,688.5798950195312,688.260009765625,688.4099731445312,107266
2026-02-20 14:17:00,688.4099731445312,688.52001953125,688.3400268554688,688.4650268554688,47076
2026-02-20 14:18:00,688.47998046875,688.5599975585938,688.335693359375,688.3599853515625,42557
2026-02-20 14:19:00,688.35009765625,688.4299926757812,688.239990234375,688.4099731445312,116713
2026-02-20 14:20:00,688.4199829101562,688.530029296875,688.2899780273438,688.4349975585938,142801
2026-02-20 14:21:00,688.4500122070312,688.7550048828125,688.4500122070312,688.6699829101562,155892
2026-02-20 14:22:00,688.6995849609375,689.0,688.6400146484375,688.719970703125,154098
2026-02-20 14:23:00,688.72998046875,688.739990234375,688.510009765625,688.614990234375,88154
2026-02-20 14:24:00,688.614990234375,688.8400268554688,688.60498046875,688.7100219726562,77576
2026-02-20 14:25:00,688.7100219726562,688.760009765625,688.530029296875,688.5900268554688,113674
2026-02-20 14:26:00,688.5800170898438,688.8099975585938,688.4099731445312,688.469970703125,107852
2026-02-20 14:27:00,688.469970703125,688.5902709960938,688.4199829101562,688.4500122070312,71331
2026-02-20 14:28:00,688.4600219726562,688.502197265625,688.27001953125,688.3699951171875,185557
2026-02-20 14:29:00,688.375,688.6199951171875,688.25,688.5800170898438,140577
2026-02-20 14:30:00,688.5800170898438,688.9600219726562,688.5599975585938,688.8599853515625,174862
